"CODCT";"PROJETO";"Obra";"Tipo Obra";"RDO";"STATUS_RDO";"DATA_VALIDACAO_SALA_TECNICA"
"0004";"15003019";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Aprovado Sala Técnica        ";13/2/2025 00:00:00
"0004";"13085883";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0004";"15069389";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/3/2025 00:00:00
"0005";"21224250";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000003";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0001";"12345678";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000526";"Não se aplica                ";
"0004";"13310216";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0004";"13304291";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0004";"15068986";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/3/2025 00:00:00
"0004";"13008064";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";12/2/2025 00:00:00
"0004";"13113208";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0007";"25033425";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000002";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13102397";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"15071618";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/2/2025 00:00:00
"0004";"13086090";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0004";"13106171";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0004";"15176150";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13086405";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13059637";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0004";"13040081";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0005";"21235490";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Cancelado                    ";
"0004";"13123408";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0004";"13039873";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13040758";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0004";"13085930";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0004";"13085697";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13039881";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0004";"13078704";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"14007789";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0004";"13051059";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Aprovado Sala Técnica        ";13/2/2025 00:00:00
"0004";"15163130";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";6/2/2025 00:00:00
"0004";"15227510";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"15582400";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"12034231";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"15582353";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13050559";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Aprovado Sala Técnica        ";27/3/2025 00:00:00
"0004";"13078240";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Aprovado Sala Técnica        ";24/2/2025 00:00:00
"0004";"13078720";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13099400";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000001";"Aprovado Sala Técnica        ";27/3/2025 00:00:00
"0004";"13099442";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000003";"Aguardando Aval. Sala Técnica";
"0004";"13099736";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13104489";"2-IMPLANTAÇÃO_DE_PROJETO_ESPECIAL";"Projeto Especial";"RDO-00000000002";"Aprovado Sala Técnica        ";25/2/2025 00:00:00
"0004";"15176150";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"13000330";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0004";"15163237";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"12032425";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"15163237";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0006";"43026346";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";24/4/2025 00:00:00
"0006";"43026362";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";29/4/2025 00:00:00
"0006";"43087337";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";29/4/2025 00:00:00
"0006";"43087353";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";6/5/2025 00:00:00
"0006";"43087485";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";30/4/2025 00:00:00
"0006";"43087574";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";9/5/2025 00:00:00
"0005";"21006709";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";3/3/2025 00:00:00
"0005";"21006733";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";19/2/2025 00:00:00
"0005";"21006741";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/2/2025 00:00:00
"0005";"21006822";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/3/2025 00:00:00
"0005";"21006873";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/3/2025 00:00:00
"0005";"21006881";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0005";"21006903";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/2/2025 00:00:00
"0005";"21006911";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/2/2025 00:00:00
"0005";"21006954";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0005";"21006962";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/2/2025 00:00:00
"0005";"21006970";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/2/2025 00:00:00
"0005";"21006989";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/3/2025 00:00:00
"0005";"21007080";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/2/2025 00:00:00
"0005";"21007179";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/2/2025 00:00:00
"0005";"21007195";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/2/2025 00:00:00
"0005";"21007233";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/2/2025 00:00:00
"0005";"21007241";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/3/2025 00:00:00
"0005";"21007250";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/2/2025 00:00:00
"0005";"21007306";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/2/2025 00:00:00
"0005";"21007314";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";19/3/2025 00:00:00
"0005";"21007349";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/3/2025 00:00:00
"0005";"21007373";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/2/2025 00:00:00
"0005";"21007411";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0005";"21220077";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";20/2/2025 00:00:00
"0005";"21256497";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/2/2025 00:00:00
"0005";"21285144";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/2/2025 00:00:00
"0005";"21287090";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/3/2025 00:00:00
"0007";"29037719";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";19/2/2025 00:00:00
"0007";"29038014";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/4/2025 00:00:00
"0007";"29038049";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29038103";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";22/5/2025 00:00:00
"0007";"29038260";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";24/2/2025 00:00:00
"0007";"29038456";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";22/5/2025 00:00:00
"0007";"29038510";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/2/2025 00:00:00
"0007";"29038553";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";24/2/2025 00:00:00
"0007";"29377773";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0007";"29458501";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";19/2/2025 00:00:00
"0004";"15013278";"5-GERADOR_SOLAR";"Gerador Solar";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0004";"13028936";"6-ACEITAÇÃO_FINAL";"Aceitação Final";"RDO-00000000001";"Aprovado Sala Técnica        ";27/2/2025 00:00:00
"0004";"13002970";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0002";"32014031";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"32067135";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";29/4/2025 00:00:00
"0004";"13040308";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000002";"Cancelado                    ";
"0002";"33001626";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";19/3/2025 00:00:00
"0002";"33002517";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33002827";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33004102";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0004";"12026182";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0004";"12026212";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";10/2/2025 00:00:00
"0004";"13001493";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";7/2/2025 00:00:00
"0004";"14008807";"4-IMPLANTAÇÃO_DE_REDE_INTERNA";"Rede Interna";"RDO-00000000001";"Aprovado Sala Técnica        ";11/2/2025 00:00:00
"0002";"33004129";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";15/5/2025 00:00:00
"0002";"33005320";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33005664";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";19/3/2025 00:00:00
"0002";"33006369";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33006598";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33007233";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";3/6/2025 00:00:00
"0002";"33009082";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";30/5/2025 00:00:00
"0002";"33010170";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";29/4/2025 00:00:00
"0002";"33010722";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";6/5/2025 00:00:00
"0002";"33010765";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";6/5/2025 00:00:00
"0002";"33010889";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33010919";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33010986";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33011400";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33013306";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/3/2025 00:00:00
"0002";"33013586";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";25/2/2025 00:00:00
"0002";"33013608";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/2/2025 00:00:00
"0002";"33013705";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";28/2/2025 00:00:00
"0002";"33013713";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/5/2025 00:00:00
"0002";"33013756";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";27/2/2025 00:00:00
"0002";"33013764";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/5/2025 00:00:00
"0002";"33014540";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/5/2025 00:00:00
"0002";"33014566";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/5/2025 00:00:00
"0002";"33014655";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";13/3/2025 00:00:00
"0002";"33015112";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";10/6/2025 00:00:00
"0002";"33015872";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33015988";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33097461";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";21/3/2025 00:00:00
"0002";"33098158";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";15/4/2025 00:00:00
"0002";"33098239";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/5/2025 00:00:00
"0002";"33099332";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";26/4/2025 00:00:00
"0002";"33099510";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";29/4/2025 00:00:00
"0002";"33103534";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";5/6/2025 00:00:00
"0002";"33104123";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";2/4/2025 00:00:00
"0002";"33112070";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";16/5/2025 00:00:00
"0002";"33143447";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aguardando Aval. Sala Técnica";
"0002";"33166633";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";13/3/2025 00:00:00
"0002";"33166650";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";27/2/2025 00:00:00
"0002";"33185689";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"33522227";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";7/5/2025 00:00:00
"0002";"35004136";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";30/4/2025 00:00:00
"0002";"35009749";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";30/4/2025 00:00:00
"0002";"35210328";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";6/5/2025 00:00:00
"0002";"35216720";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Cancelado                    ";
"0002";"35217335";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";3/6/2025 00:00:00
"0002";"35218303";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";18/6/2025 00:00:00
"0002";"35243814";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"35453687";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"35461994";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";2/6/2025 00:00:00
"0002";"35462007";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";8/5/2025 00:00:00
"0002";"35634967";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Cancelado                    ";
"0002";"35641728";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0002";"35641765";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Cancelado                    ";
"0002";"35652702";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";7/5/2025 00:00:00
"0002";"35920548";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";16/5/2025 00:00:00
"0006";"42004918";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Cancelado                    ";
"0006";"42005027";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0006";"42005108";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";12/6/2025 00:00:00
"0006";"42021898";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0006";"42027446";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";16/4/2025 00:00:00
"0006";"42039541";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";6/5/2025 00:00:00
"0006";"42039550";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";6/5/2025 00:00:00
"0006";"42039606";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Não se aplica                ";
"0006";"42043417";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";7/5/2025 00:00:00
"0006";"42051363";"3-INSTALAÇÃO_DE_ACESSO";"Rede de Acesso";"RDO-00000000001";"Aprovado Sala Técnica        ";14/3/2025 00:00:00
